frame_idx,track_id,class_id,class_name,confidence,x1,y1,x2,y2,world_x,world_y,world_z
18,1,66,keyboard,0.8029418587684631,289.94702370832283,373.4829762145931,604.5215974499881,479.6300569136873,0.06159324216291075,0.09011070053564088,0.30400002002716064
18,2,64,mouse,0.4901259243488312,303.0284685147342,301.09799967547485,448.0538605725426,361.28546329026506,0.03868562167808188,0.06366372976351674,0.45900002121925354
19,1,66,keyboard,0.7270740270614624,289.64243388812,373.820856271822,602.8724744094513,479.6423162480269,0.06109363949613659,0.09011070053564088,0.30400002002716064
19,2,64,mouse,0.5843151211738586,303.6083936603806,301.03518730949867,448.1143496885173,361.1406081779805,0.039096251952399144,0.06310892491960723,0.45500001311302185
20,1,66,keyboard,0.7098403573036194,291.03791301252465,373.33083019271857,601.1020766775315,479.60232196161616,0.06109363949613659,0.08961126704532095,0.30400002002716064
20,2,64,mouse,0.5937036275863647,304.3904484714957,300.8320154924728,448.0991564770113,361.09088487060785,0.039182179232917835,0.06324762819738952,0.45600003004074097
21,1,66,keyboard,0.7272993326187134,291.1980329335021,373.33241091351215,601.7617618674961,479.61461074076396,0.061795848890268366,0.09040711347794289,0.3050000071525574
21,2,64,mouse,0.6766011118888855,304.5715492172842,300.8057041311997,447.9371234481632,361.0217183320193,0.039268103952647355,0.063386327341562,0.4570000171661377
21,7,63,laptop,0.35546088218688965,8.4571533203125,98.732421875,582.0299682617188,479.79083251953125,-0.03902776937012218,0.057642112293029624,0.8270000219345093
22,1,66,keyboard,0.7365040183067322,292.81421048129823,373.042674944679,603.7882319750521,479.59889578305456,0.06259244749645906,0.08961126704532095,0.30400002002716064
22,2,64,mouse,0.538015604019165,304.02838547346096,300.54348358078744,448.0913870284098,361.1994167690084,0.039268103952647355,0.063386327341562,0.4570000171661377
23,1,66,keyboard,0.7197971343994141,293.35881804692883,372.77368555193533,611.8594561204014,479.58367421807003,0.06509046083032989,0.08961126704532095,0.30400002002716064
23,2,64,mouse,0.5777125954627991,304.134514129315,300.51137180677534,448.0914195142326,361.25451098400634,0.039268103952647355,0.063386327341562,0.4570000171661377
24,1,66,keyboard,0.5747087001800537,292.6175149451878,372.6857775781617,614.5132958927431,479.6566196295014,0.06459085816355571,0.08961126704532095,0.30400002002716064
24,2,64,mouse,0.6940744519233704,304.1199725044952,300.43643902626314,448.1102641896839,361.23679574449335,0.039268103952647355,0.063386327341562,0.4570000171661377
24,7,63,laptop,0.3704345226287842,7.630651263002392,91.32850353578763,585.7467806388324,479.6316295156805,-0.03670468278786282,0.052775646621690944,0.8360000252723694
25,1,66,keyboard,0.6151434779167175,292.22323215647197,373.2622910743513,619.7212879448327,479.7247982227989,0.06587226228046636,0.08981427875943107,0.30300000309944153
25,2,64,mouse,0.6821244955062866,304.26617776582424,300.4361093925265,448.0992917641947,361.36970481461225,0.039268103952647355,0.063386327341562,0.4570000171661377
25,7,63,laptop,0.2866736352443695,5.8265356255946585,85.08672178882313,586.9373244076946,479.4497684579763,-0.03848852718662085,0.04917912194882791,0.8450000286102295
26,1,66,keyboard,0.63873291015625,291.53219134679443,373.5009426620044,613.0894325982138,479.66786458869,0.06309205016323323,0.09011070053564088,0.30400002002716064
26,2,64,mouse,0.5809966921806335,303.99311227407384,300.3311359690714,448.05638939173036,361.2699875769051,0.039268103952647355,0.063386327341562,0.4570000171661377
27,1,66,keyboard,0.7049756646156311,291.9856590255922,373.31331780580643,606.2327595422903,479.6304650663083,0.06188858860656238,0.08931648817013642,0.30300000309944153
27,2,64,mouse,0.6514157652854919,304.1388169180255,300.51773950042,447.98135843813037,361.27815806407034,0.03943995595289557,0.06366372976351674,0.45900002121925354
27,8,63,laptop,0.37517282366752625,133.5423583984375,231.79156494140625,617.615478515625,479.7991943359375,0.039525880672625094,0.08269547122510795,0.46000000834465027
28,1,66,keyboard,0.657025158405304,291.50094962591606,372.850938123331,602.6112128701507,479.590506427119,0.06159324216291075,0.08961126704532095,0.30400002002716064
28,2,64,mouse,0.5913539528846741,304.20457357670006,300.55384567690925,448.2097762092166,361.30272947861334,0.039268103952647355,0.063386327341562,0.4570000171661377
29,1,66,keyboard,0.673365592956543,292.0945670839883,373.2952147391991,610.4493105637207,479.6619643541227,0.06509046083032989,0.09011070053564088,0.30400002002716064
29,2,64,mouse,0.6370954513549805,305.28057960175005,300.2969489754208,447.7783523763223,361.16386801316577,0.03993158323307908,0.06324762819738952,0.45600003004074097
29,7,63,laptop,0.35780927538871765,9.661133002352642,89.66786261721492,583.2920040016386,479.9995942569684,-0.03812413803743559,0.05283877457092633,0.8370000123977661
30,1,66,keyboard,0.7001436948776245,291.8673261400962,373.449169517947,613.549192597,479.649412011448,0.06459085816355571,0.09011070053564088,0.30400002002716064
30,2,64,mouse,0.6004188656806946,304.7917167645697,300.1960459152938,447.43526186294486,361.13172667997696,0.03935403123316605,0.06352503061934428,0.4580000340938568
31,1,66,keyboard,0.7322863340377808,293.24261320034304,372.8090170696386,625.281833063855,479.58955325978576,0.06858767949774902,0.08961126704532095,0.30400002002716064
31,2,64,mouse,0.37853124737739563,304.43024840154885,300.3442383336362,447.8708391137726,361.2900657036671,0.039268103952647355,0.063386327341562,0.4570000171661377
32,1,66,keyboard,0.48721134662628174,292.1991690373794,372.84934797915565,624.0024314180517,479.65513205087774,0.06587226228046636,0.08931648817013642,0.30300000309944153
32,2,64,mouse,0.5896924734115601,304.4531629947562,300.51155653166285,447.7488123523267,361.30588209383933,0.039268103952647355,0.063386327341562,0.4570000171661377
32,7,63,laptop,0.3591250777244568,6.408550176065376,93.31649972456037,583.4538428090259,479.78888897053207,-0.03935811461020468,0.054019547068510865,0.8340000510215759
33,1,66,keyboard,0.734474241733551,292.3698189872655,372.77580601105876,610.9453382111194,479.6456292581961,0.06279834104093297,0.08990603713555911,0.3050000071525574
33,2,64,mouse,0.49343499541282654,304.136195849907,300.53542878278233,447.92797668961526,361.1861043796307,0.03935403123316605,0.06352503061934428,0.4580000340938568
33,7,63,laptop,0.2528208792209625,9.147649545018567,99.4741053308777,581.935332058046,479.9646409544339,-0.037805299568077405,0.060578384198185786,0.8300000429153442
33,8,63,laptop,0.25125426054000854,66.32445817913987,229.14530847501712,615.2994272999676,479.6791045498609,0.013095068021363822,0.08136051784107834,0.4610000252723694
34,1,66,keyboard,0.6182319521903992,291.17644987989615,372.6011000969008,606.5413904743986,479.6620678133975,0.06259244749645906,0.08961126704532095,0.30400002002716064
34,2,64,mouse,0.533903956413269,304.0874442250517,300.4598533484642,447.7231230239799,361.1873638685048,0.039268103952647355,0.063386327341562,0.4570000171661377
34,8,63,laptop,0.5073355436325073,117.72526915017733,230.72100338609897,633.1755294892705,479.8784721659736,0.050218503925855765,0.0828752470285224,0.4610000252723694
35,1,66,keyboard,0.6630545258522034,292.5832336467756,372.92465321705106,609.5401621117403,479.69011297228747,0.06459085816355571,0.08961126704532095,0.30400002002716064
35,2,64,mouse,0.6000200510025024,304.05459275331646,300.67985040864414,447.9466703220173,361.30271700436083,0.03935403123316605,0.06352503061934428,0.4580000340938568
35,7,63,laptop,0.28470221161842346,7.470059453621218,94.36573864761465,581.6819917425489,479.3061461173395,-0.04077756985977745,0.054084317869810106,0.8350000381469727
36,1,66,keyboard,0.710889458656311,293.4639157452601,373.4390056176777,613.970465111656,479.68024896216514,0.06559006349710404,0.09011070053564088,0.30400002002716064
36,2,64,mouse,0.5729275941848755,304.65436817164573,299.9037814715506,447.8879416358226,361.30365003293105,0.039182179232917835,0.062498477961909604,0.45600003004074097
37,1,66,keyboard,0.727621853351593,293.04921794012125,373.37328562504376,610.4062857994111,479.6436278030907,0.06288450702503837,0.08931648817013642,0.30300000309944153
37,2,64,mouse,0.5637783408164978,305.19827024148094,299.97252321620294,447.9500913262269,361.553819080534,0.03984401249502422,0.06310892491960723,0.45500001311302185
37,7,63,laptop,0.4259897470474243,16.41963427445802,97.06830571274392,580.5316650244163,479.6905710399076,-0.03355068598401253,0.05757241293553884,0.8260000348091125
38,1,66,keyboard,0.696446418762207,293.5487846202236,373.56187233588014,611.9440863885615,479.62496024193456,0.06459085816355571,0.09011070053564088,0.30400002002716064
38,2,64,mouse,0.6990708112716675,305.8408141184485,299.95484333402294,447.85079473855194,361.50521894480244,0.04010672209942159,0.06352503061934428,0.4580000340938568
38,7,63,laptop,0.42185208201408386,13.279758794231213,92.62481421168215,584.8329711241711,479.5386730629599,-0.03391625047931354,0.052712518672455556,0.8350000381469727
39,1,66,keyboard,0.4752642512321472,292.75989739775343,373.3780368846618,612.9219521884951,479.60123795188645,0.06459085816355571,0.08961126704532095,0.30400002002716064
39,2,64,mouse,0.5934633016586304,305.52258393464143,300.0052276301381,447.6186242408908,361.4795123590889,0.039268103952647355,0.063386327341562,0.4570000171661377
39,7,63,laptop,0.2564426362514496,20.69411351460775,97.72382832450577,586.8799437349724,479.9371718671242,-0.02537509067716948,0.058858084058918354,0.8250000476837158
40,1,66,keyboard,0.4386409819126129,293.0137977273868,373.6272648518827,606.4842807053467,479.683567109289,0.062092844829684905,0.09011070053564088,0.30400002002716064
40,2,64,mouse,0.6272703409194946,304.7040910677594,300.16508399285476,447.6869247513163,361.27805650889275,0.03935403123316605,0.06352503061934428,0.4580000340938568
40,7,63,laptop,0.3500339984893799,14.015011814703314,95.65428368791368,588.1144355111892,479.6137319920622,-0.03371315936203932,0.055124044841736046,0.8300000429153442
41,1,66,keyboard,0.7011414766311646,290.29985193314906,373.6015807453807,609.1256310833904,479.63335007121805,0.06309205016323323,0.09011070053564088,0.30400002002716064
41,2,64,mouse,0.6089341044425964,305.23474429688133,300.48644937401315,448.0384371635763,361.48251588451996,0.04019429022770926,0.06366372976351674,0.45900002121925354
42,1,66,keyboard,0.533250629901886,291.04655951341766,372.7329401299274,602.7951149504377,479.62070792531966,0.06129460281493606,0.08990603713555911,0.3050000071525574
42,2,64,mouse,0.5973567962646484,305.2390449503988,300.5391316374636,447.78679050173616,361.5663289835161,0.03935403123316605,0.06352503061934428,0.4580000340938568
42,7,63,laptop,0.32141968607902527,7.271993460544422,92.98323184915867,589.5174836966406,479.59318070581594,-0.03528851435540632,0.054084317869810106,0.8350000381469727
43,1,66,keyboard,0.7032915353775024,290.678315761696,372.7581082038508,604.3776459610536,479.6294800759994,0.062092844829684905,0.08961126704532095,0.30400002002716064
43,2,64,mouse,0.6676643490791321,305.63647284073954,300.3903519653892,447.7555983277067,361.6562707157565,0.04010672209942159,0.06352503061934428,0.4580000340938568
43,9,56,chair,0.2548345923423767,3.215087890625,86.21780395507812,574.2166748046875,480.0,-0.047810048115325444,0.05014845057999119,0.8380000591278076
44,1,66,keyboard,0.5568456053733826,292.48376328414423,372.94500484946377,602.7212380503406,479.6932404600684,0.062092844829684905,0.08961126704532095,0.30400002002716064
44,2,64,mouse,0.41805875301361084,304.9230671572284,300.40635555093587,447.626658878052,361.3400188788225,0.039268103952647355,0.063386327341562,0.4570000171661377
45,1,66,keyboard,0.7488802075386047,291.32081452572004,373.7529869416522,602.6837246506902,479.7281001348752,0.06159324216291075,0.09011070053564088,0.30400002002716064
45,2,64,mouse,0.5682722926139832,304.36600663132145,300.56100388410647,447.7087944562674,361.07502200602283,0.03935403123316605,0.06352503061934428,0.4580000340938568
45,7,63,laptop,0.3074437081813812,15.716168004746692,107.12887453876667,593.58131418671,480.204253391061,-0.02515978599527783,0.06373416136958276,0.8180000185966492
46,1,66,keyboard,0.6107857823371887,289.9729345178697,373.70741499825056,603.6359587411299,479.68824854084323,0.061795848890268366,0.09040711347794289,0.3050000071525574
46,2,64,mouse,0.702686607837677,304.34187701045727,300.58280935989785,447.9426285841193,361.0353966726411,0.039268103952647355,0.063386327341562,0.4570000171661377
47,1,66,keyboard,0.2988704442977905,292.85317440516263,373.189767546949,608.4920188787421,479.6929748666817,0.06388042544351437,0.08931648817013642,0.30300000309944153
47,2,64,mouse,0.743053674697876,305.2977311341624,300.24387089993564,448.0382635950849,361.11350227716736,0.04010672209942159,0.06352503061934428,0.4580000340938568
48,1,66,keyboard,0.641131579875946,292.6671587201705,373.10042569021755,604.3495117126989,479.6751727315195,0.06159324216291075,0.08961126704532095,0.30400002002716064
48,2,64,mouse,0.6940113306045532,305.0053284177841,300.3394515467402,448.1741758368016,360.98949593503005,0.03935403123316605,0.06352503061934428,0.4580000340938568
49,1,66,keyboard,0.7385458946228027,290.9144893366945,373.934262481598,604.6575405776802,479.6791721491461,0.062092844829684905,0.09011070053564088,0.30400002002716064
49,2,64,mouse,0.6964877247810364,305.54542524539795,300.0264896118194,448.32292167380456,361.19670390141476,0.04001915136136674,0.063386327341562,0.4570000171661377
50,1,66,keyboard,0.44543853402137756,290.8473600526238,373.03030818250045,614.2407302097037,479.623613069111,0.06559006349710404,0.08961126704532095,0.30400002002716064
50,2,64,mouse,0.6154308319091797,305.18659158246356,300.17634013176905,448.00868104544264,361.14046086727956,0.03943995595289557,0.06366372976351674,0.45900002121925354
51,1,66,keyboard,0.7200609445571899,292.1259898733606,373.6828886557261,611.510901448578,479.78419020117684,0.0635916528300074,0.09011070053564088,0.30400002002716064
51,2,64,mouse,0.5795021653175354,304.85553434958894,299.9787865317355,447.7606060120565,361.1976553575704,0.039268103952647355,0.063386327341562,0.4570000171661377
52,1,66,keyboard,0.6866044998168945,292.06779930941207,374.19002996468294,609.9058805133485,479.73927367003876,0.06309205016323323,0.09011070053564088,0.30400002002716064
52,2,64,mouse,0.6610245704650879,304.6379314581443,300.33621250079716,448.02907153812646,361.0624370104765,0.039268103952647355,0.063386327341562,0.4570000171661377
53,1,66,keyboard,0.6338380575180054,291.0625781958311,374.2269720905853,604.5133340936798,479.6536558605731,0.06159324216291075,0.09011070053564088,0.30400002002716064
53,2,64,mouse,0.6889038681983948,305.4934356972406,300.4643074394607,448.02897690381434,360.9273227070299,0.04010672209942159,0.06352503061934428,0.4580000340938568
54,1,66,keyboard,0.4293995201587677,291.0755768164007,372.6914746399408,609.3012902097128,479.5807427116108,0.06409125549678156,0.08961126704532095,0.30400002002716064
54,2,64,mouse,0.6415634751319885,305.84080359029576,300.17717548905654,447.7869336082189,360.96292687482827,0.04010672209942159,0.06352503061934428,0.4580000340938568
55,1,66,keyboard,0.7036927342414856,290.9563925058977,372.9752485209513,603.5277971492682,479.6042209866535,0.06109363949613659,0.09011070053564088,0.30400002002716064
55,2,64,mouse,0.7772113680839539,305.9437919690377,300.3679956005184,447.68618561371017,361.0178743196467,0.04019429022770926,0.06366372976351674,0.45900002121925354
56,1,66,keyboard,0.5202378034591675,292.417513745892,373.243641166561,609.6132649972196,479.6669311657316,0.06459085816355571,0.09011070053564088,0.30400002002716064
56,2,64,mouse,0.7070655822753906,305.78763838837705,300.51627564994897,447.86836311213796,361.05472574387966,0.04019429022770926,0.06366372976351674,0.45900002121925354
56,7,63,laptop,0.29888293147087097,7.73015926514239,86.90484215642167,588.9189565120059,479.55850713294456,-0.0356688697236427,0.05050750761755902,0.8440000414848328
57,1,66,keyboard,0.6544731855392456,292.01002181839044,373.4428402187052,613.2784621378225,479.6696116846555,0.06459085816355571,0.09011070053564088,0.30400002002716064
57,2,64,mouse,0.7391039133071899,305.88436239513356,300.09373717329987,447.78629190776184,360.9229163856881,0.04010672209942159,0.06277259463077522,0.4580000340938568
58,1,66,keyboard,0.4276615083217621,297.23532485801684,373.0650780383121,627.0846200668009,479.6465088096111,0.07035389516360833,0.08931648817013642,0.30300000309944153
58,2,64,mouse,0.7133169770240784,305.7153333788857,299.9376788329037,447.5771333435524,360.9765520548629,0.04010672209942159,0.06277259463077522,0.4580000340938568
58,10,63,laptop,0.2934349775314331,130.83872985839844,233.98330688476562,624.5355224609375,479.7792663574219,0.04103783603936876,0.0834511929178047,0.46000000834465027
59,1,66,keyboard,0.5821853280067444,292.40673618487926,373.70866531100637,611.4304770389767,479.6971177306938,0.06109363949613659,0.09011070053564088,0.30400002002716064
59,2,64,mouse,0.6503739953041077,304.34782364073453,300.11171404329303,447.6839724010026,360.9295463630784,0.039182179232917835,0.06324762819738952,0.45600003004074097
60,1,66,keyboard,0.6467785239219666,291.0966493316828,373.29483859051726,605.4885328709759,479.6346151135281,0.06229709496560067,0.08990603713555911,0.3050000071525574
60,2,64,mouse,0.6921755075454712,305.1479846488717,300.23906848592947,448.0736980811533,361.1822294520041,0.04010672209942159,0.06352503061934428,0.4580000340938568
61,1,66,keyboard,0.7386742830276489,292.58632122094275,373.5880019379018,602.612543873147,479.75631139420625,0.06279834104093297,0.09040711347794289,0.3050000071525574
61,2,64,mouse,0.595479428768158,305.55502032623417,300.3584651241852,447.9840211316613,361.2545578865991,0.04001915136136674,0.063386327341562,0.4570000171661377
61,7,63,laptop,0.25997352600097656,7.090287487058163,86.74929552236665,578.0161076578552,480.0451944305553,-0.042351749507028705,0.05158666352863171,0.8390000462532043
62,1,66,keyboard,0.6492419242858887,293.12196111278956,373.8610369136498,609.8774295568595,479.7223148480377,0.06509046083032989,0.09011070053564088,0.30400002002716064
62,2,64,mouse,0.6821321249008179,305.8325743833592,300.4379921070261,447.86401880149344,361.4208145787946,0.04001915136136674,0.063386327341562,0.4570000171661377
63,1,66,keyboard,0.7639980912208557,291.9707017938564,374.2773767548821,605.7785215204092,479.66998675118407,0.061795848890268366,0.09040711347794289,0.3050000071525574
63,2,64,mouse,0.547075629234314,305.64516761985095,300.3416091971765,447.8318842508441,361.3381303688911,0.04019429022770926,0.06366372976351674,0.45900002121925354
64,1,66,keyboard,0.6504494547843933,292.40908301758134,373.12791788637276,614.5117757051817,479.56159307272367,0.06587226228046636,0.08931648817013642,0.30300000309944153
64,2,64,mouse,0.6943463683128357,304.5773650171353,300.3781204941545,447.88991019967364,361.2008853831022,0.039268103952647355,0.063386327341562,0.4570000171661377
65,1,66,keyboard,0.6200786232948303,292.4144115395061,373.2222507065619,617.3869244054612,479.602979678,0.06537430307122837,0.08981427875943107,0.30300000309944153
65,2,64,mouse,0.6798725128173828,305.1986097935087,300.79096075653496,448.0984896025243,361.27536545169806,0.04001915136136674,0.063386327341562,0.4570000171661377
65,10,63,laptop,0.3510846793651581,137.57246237549276,230.33233484796438,635.3196684195239,479.8221040600189,0.047188019362223776,0.08211788243480037,0.4610000252723694
66,1,66,keyboard,0.6745436787605286,291.8445777744019,373.3017687373479,612.253075127242,479.64674005181445,0.06309205016323323,0.09011070053564088,0.30400002002716064
66,2,64,mouse,0.6104411482810974,305.41176549180415,300.6095632586415,448.1266100235313,361.35888492910885,0.04010672209942159,0.06352503061934428,0.4580000340938568
67,1,66,keyboard,0.7146416902542114,292.5401975661779,373.6820078686876,617.100648760671,479.6759599168407,0.06608966616387821,0.09011070053564088,0.30400002002716064
67,2,64,mouse,0.5063427090644836,304.97927819078586,300.8263225234139,448.4001806512939,361.3498241117198,0.04010672209942159,0.06352503061934428,0.4580000340938568
68,1,66,keyboard,0.6089546084403992,293.2331744677015,373.9162100707589,629.3201084974506,479.72275861798664,0.06912907548084445,0.08951786581712906,0.3020000159740448
68,2,64,mouse,0.6385639309883118,304.86567515929846,300.7006639450144,448.42987986298397,361.2229155500644,0.04019429022770926,0.06366372976351674,0.45900002121925354
68,7,63,laptop,0.3106244206428528,31.896406185953765,91.95782944512001,593.6280908941692,479.72283306662627,-0.014739776252881464,0.05421385947240858,0.8370000123977661
68,11,47,apple,0.4595455527305603,469.8756103515625,0.1546173095703125,639.442626953125,125.11740112304688,0.12467271989235919,-0.09892122483591234,0.328000009059906
69,1,66,keyboard,0.7701610922813416,293.9774376656901,372.97081413477974,637.8306547196128,479.6827819798017,0.07085185437284634,0.08931648817013642,0.30300000309944153
69,2,64,mouse,0.7396127581596375,305.4690349422194,300.4193058911153,448.1552664809632,361.1522537775504,0.04010672209942159,0.06352503061934428,0.4580000340938568
69,7,63,laptop,0.2886327803134918,14.992351718697478,89.9818556273267,594.036953277042,479.5003409746953,-0.03273886057974822,0.05164814862580325,0.8400000333786011
70,1,66,keyboard,0.631625771522522,294.37768617960114,372.37558445997166,639.112230607693,479.69170444383207,0.07035389516360833,0.08931648817013642,0.30300000309944153
70,2,64,mouse,0.6595972776412964,305.05880900775514,300.3524235457603,447.6161334001273,361.14559874690497,0.03935403123316605,0.06352503061934428,0.4580000340938568
71,1,66,keyboard,0.4918277859687805,288.19878779043245,372.36655257747844,614.483940985741,479.7810663865851,0.06068746955893252,0.0904955861009818,0.3070000112056732
